% Query:
% SELECT d.name, li.name, ev.evalue
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = 6 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and (ev.emiid = 1 or ev.emiid = 3)

@relation query

@attribute name {letter}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier,weka.LMT}
@attribute evalue numeric

@data
letter,weka.MultiBoostAB,12132.3
letter,weka.MultiBoostAB,374.63
letter,weka.MultiBoostAB,3301.47
letter,weka.MultiBoostAB,315.15
letter,weka.MultiBoostAB,3128.79
letter,weka.MultiBoostAB,318.06
letter,weka.MultiBoostAB,2879.28
letter,weka.MultiBoostAB,341.93
letter,weka.MultiBoostAB,3328.3
letter,weka.MultiBoostAB,362.31
letter,weka.MultiBoostAB,3270.79
letter,weka.MultiBoostAB,384
letter,weka.MultiBoostAB,3539.48
letter,weka.MultiBoostAB,311.73
letter,weka.MultiBoostAB,2879.56
letter,weka.MultiBoostAB,315.14
letter,weka.MultiBoostAB,2839.39
letter,weka.MultiBoostAB,390.08
letter,weka.MultiBoostAB,3578.24
letter,weka.MultiBoostAB,315.91
letter,weka.MultiBoostAB,2939.17
letter,weka.MultiBoostAB,330.08
letter,weka.MultiBoostAB,2926.58
letter,weka.MultiBoostAB,311.46
letter,weka.MultiBoostAB,2875.32
letter,weka.MultiBoostAB,322.3
letter,weka.MultiBoostAB,2948.14
letter,weka.MultiBoostAB,316.48
letter,weka.MultiBoostAB,2854.88
letter,weka.MultiBoostAB,318.45
letter,weka.MultiBoostAB,3216.98
letter,weka.MultiBoostAB,314.86
letter,weka.MultiBoostAB,2944.58
letter,weka.MultiBoostAB,313.93
letter,weka.MultiBoostAB,2827.84
letter,weka.MultiBoostAB,413.12
letter,weka.MultiBoostAB,3562.11
letter,weka.MultiBoostAB,317.79
letter,weka.MultiBoostAB,3267.15
letter,weka.MultiBoostAB,362.04
letter,weka.MultiBoostAB,3309.64
letter,weka.MultiBoostAB,1069.45
letter,weka.MultiBoostAB,11261.6
letter,weka.MultiBoostAB,1177.7
letter,weka.MultiBoostAB,11901.6
letter,weka.MultiBoostAB,641.77
letter,weka.MultiBoostAB,6836.05
letter,weka.MultiBoostAB,1055.34
letter,weka.MultiBoostAB,11550.7
letter,weka.MultiBoostAB,1280.7
letter,weka.MultiBoostAB,13704.5
letter,weka.MultiBoostAB,1076.87
letter,weka.MultiBoostAB,11375.2
letter,weka.MultiBoostAB,692.72
letter,weka.MultiBoostAB,7395.04
letter,weka.MultiBoostAB,694.7
letter,weka.MultiBoostAB,7465.38
letter,weka.MultiBoostAB,1137.42
letter,weka.MultiBoostAB,12524.1
letter,weka.MultiBoostAB,1327.01
letter,weka.MultiBoostAB,13341.1
letter,weka.MultiBoostAB,1396.71
letter,weka.MultiBoostAB,14168.5
letter,weka.MultiBoostAB,999.78
letter,weka.MultiBoostAB,10474.3
letter,weka.MultiBoostAB,923.57
letter,weka.MultiBoostAB,9939.34
letter,weka.MultiBoostAB,893.31
letter,weka.MultiBoostAB,9573.9
letter,weka.MultiBoostAB,955.85
letter,weka.MultiBoostAB,10472.2
letter,weka.MultiBoostAB,926.43
letter,weka.MultiBoostAB,10083.8
letter,weka.MultiBoostAB,1385.66
letter,weka.MultiBoostAB,15185.5
letter,weka.MultiBoostAB,1252.58
letter,weka.MultiBoostAB,14143.5
letter,weka.MultiBoostAB,1377.2
letter,weka.MultiBoostAB,14680.3
letter,weka.MultiBoostAB,1161.64
letter,weka.MultiBoostAB,12127.5
letter,weka.MultiBoostAB,80.81
letter,weka.MultiBoostAB,1636.32
letter,weka.MultiBoostAB,79.49
letter,weka.MultiBoostAB,1683
letter,weka.MultiBoostAB,79.4
letter,weka.MultiBoostAB,1612.35
letter,weka.MultiBoostAB,87.85
letter,weka.MultiBoostAB,1623.09
letter,weka.MultiBoostAB,87.36
letter,weka.MultiBoostAB,1828.24
letter,weka.MultiBoostAB,81.95
letter,weka.MultiBoostAB,1598.4
letter,weka.MultiBoostAB,89.92
letter,weka.MultiBoostAB,1554.26
letter,weka.MultiBoostAB,84.99
letter,weka.MultiBoostAB,1482.52
letter,weka.MultiBoostAB,94.27
letter,weka.MultiBoostAB,1766.49
letter,weka.MultiBoostAB,79.09
letter,weka.MultiBoostAB,1709.01
letter,weka.MultiBoostAB,84.3
letter,weka.MultiBoostAB,1754.08
letter,weka.MultiBoostAB,89.1
letter,weka.MultiBoostAB,1682.25
letter,weka.MultiBoostAB,93.44
letter,weka.MultiBoostAB,1740.73
letter,weka.MultiBoostAB,86.73
letter,weka.MultiBoostAB,1688.5
letter,weka.MultiBoostAB,96.01
letter,weka.MultiBoostAB,1928.7
letter,weka.MultiBoostAB,91.59
letter,weka.MultiBoostAB,1608.68
letter,weka.MultiBoostAB,105.39
letter,weka.MultiBoostAB,2204.02
letter,weka.MultiBoostAB,93.05
letter,weka.MultiBoostAB,1902.1
letter,weka.MultiBoostAB,95.4
letter,weka.MultiBoostAB,2017.97
letter,weka.MultiBoostAB,96.13
letter,weka.MultiBoostAB,1727.51
letter,weka.MultiBoostAB,7141.69
letter,weka.MultiBoostAB,72856.6
letter,weka.MultiBoostAB,6912.7
letter,weka.MultiBoostAB,72524.5
letter,weka.MultiBoostAB,7190.13
letter,weka.MultiBoostAB,70778.6
letter,weka.MultiBoostAB,6523.45
letter,weka.MultiBoostAB,65880.3
letter,weka.MultiBoostAB,6683.51
letter,weka.MultiBoostAB,66956.7
letter,weka.MultiBoostAB,7045.11
letter,weka.MultiBoostAB,68343.8
letter,weka.MultiBoostAB,7227.84
letter,weka.MultiBoostAB,73571.1
letter,weka.MultiBoostAB,6735.83
letter,weka.MultiBoostAB,67613.9
letter,weka.MultiBoostAB,8021.24
letter,weka.MultiBoostAB,79137.3
letter,weka.MultiBoostAB,7963.4
letter,weka.MultiBoostAB,80915.7
letter,weka.MultiBoostAB,6062.47
letter,weka.MultiBoostAB,60735.7
letter,weka.MultiBoostAB,6111.56
letter,weka.MultiBoostAB,61230.8
letter,weka.MultiBoostAB,7125.52
letter,weka.MultiBoostAB,71556
letter,weka.MultiBoostAB,6680.36
letter,weka.MultiBoostAB,67475.9
letter,weka.MultiBoostAB,6448.92
letter,weka.MultiBoostAB,67297.4
letter,weka.MultiBoostAB,7059.17
letter,weka.MultiBoostAB,73692.8
letter,weka.MultiBoostAB,6791.51
letter,weka.MultiBoostAB,66532.7
letter,weka.MultiBoostAB,6226.59
letter,weka.MultiBoostAB,62299.6
letter,weka.MultiBoostAB,6686.7
letter,weka.MultiBoostAB,70216.1
letter,weka.MultiBoostAB,2.43
letter,weka.MultiBoostAB,16.8
letter,weka.MultiBoostAB,1.95
letter,weka.MultiBoostAB,16.99
letter,weka.MultiBoostAB,1.76
letter,weka.MultiBoostAB,14.41
letter,weka.MultiBoostAB,1.91
letter,weka.MultiBoostAB,15.46
letter,weka.MultiBoostAB,2.23
letter,weka.MultiBoostAB,17.08
letter,weka.MultiBoostAB,1.98
letter,weka.MultiBoostAB,16.87
letter,weka.MultiBoostAB,1.8
letter,weka.MultiBoostAB,15.1
letter,weka.MultiBoostAB,1.98
letter,weka.MultiBoostAB,14.82
letter,weka.MultiBoostAB,1.68
letter,weka.MultiBoostAB,14.06
letter,weka.MultiBoostAB,2.02
letter,weka.MultiBoostAB,14.67
letter,weka.MultiBoostAB,1.75
letter,weka.MultiBoostAB,14.59
letter,weka.MultiBoostAB,1.7
letter,weka.MultiBoostAB,14.11
letter,weka.MultiBoostAB,1.8
letter,weka.MultiBoostAB,15.12
letter,weka.MultiBoostAB,2.02
letter,weka.MultiBoostAB,17.28
letter,weka.MultiBoostAB,2.09
letter,weka.MultiBoostAB,16.61
letter,weka.MultiBoostAB,2.23
letter,weka.MultiBoostAB,17.29
letter,weka.MultiBoostAB,1.85
letter,weka.MultiBoostAB,15.41
letter,weka.MultiBoostAB,1.71
letter,weka.MultiBoostAB,14.45
letter,weka.MultiBoostAB,1.7
letter,weka.MultiBoostAB,14.18
letter,weka.MultiBoostAB,2.03
letter,weka.MultiBoostAB,17.08
letter,weka.MultiBoostAB,0.4
letter,weka.MultiBoostAB,7.94
letter,weka.MultiBoostAB,0.44
letter,weka.MultiBoostAB,7.83
letter,weka.MultiBoostAB,0.38
letter,weka.MultiBoostAB,7.25
letter,weka.MultiBoostAB,0.42
letter,weka.MultiBoostAB,7.51
letter,weka.MultiBoostAB,0.38
letter,weka.MultiBoostAB,7.22
letter,weka.MultiBoostAB,0.46
letter,weka.MultiBoostAB,8.62
letter,weka.MultiBoostAB,0.38
letter,weka.MultiBoostAB,7.58
letter,weka.MultiBoostAB,0.43
letter,weka.MultiBoostAB,7.86
letter,weka.MultiBoostAB,0.46
letter,weka.MultiBoostAB,8.07
letter,weka.MultiBoostAB,0.4
letter,weka.MultiBoostAB,8.21
letter,weka.MultiBoostAB,0.45
letter,weka.MultiBoostAB,8.13
letter,weka.MultiBoostAB,0.48
letter,weka.MultiBoostAB,7.81
letter,weka.MultiBoostAB,0.41
letter,weka.MultiBoostAB,7.72
letter,weka.MultiBoostAB,0.41
letter,weka.MultiBoostAB,8.29
letter,weka.MultiBoostAB,0.42
letter,weka.MultiBoostAB,8.26
letter,weka.MultiBoostAB,0.52
letter,weka.MultiBoostAB,7.41
letter,weka.MultiBoostAB,0.4
letter,weka.MultiBoostAB,7.54
letter,weka.MultiBoostAB,0.46
letter,weka.MultiBoostAB,8.38
letter,weka.MultiBoostAB,0.39
letter,weka.MultiBoostAB,7.83
letter,weka.MultiBoostAB,0.45
letter,weka.MultiBoostAB,7.7
letter,weka.MultiBoostAB,73.94
letter,weka.MultiBoostAB,761.77
letter,weka.MultiBoostAB,86.8
letter,weka.MultiBoostAB,890.37
letter,weka.MultiBoostAB,90.59
letter,weka.MultiBoostAB,896.21
letter,weka.MultiBoostAB,83.43
letter,weka.MultiBoostAB,757.58
letter,weka.MultiBoostAB,76.08
letter,weka.MultiBoostAB,813.18
letter,weka.MultiBoostAB,80.16
letter,weka.MultiBoostAB,841.97
letter,weka.MultiBoostAB,71.54
letter,weka.MultiBoostAB,741.67
letter,weka.MultiBoostAB,74.16
letter,weka.MultiBoostAB,751.36
letter,weka.MultiBoostAB,81.18
letter,weka.MultiBoostAB,921.3
letter,weka.MultiBoostAB,71.84
letter,weka.MultiBoostAB,749.04
letter,weka.MultiBoostAB,80.27
letter,weka.MultiBoostAB,943.05
letter,weka.MultiBoostAB,82.89
letter,weka.MultiBoostAB,855.2
letter,weka.MultiBoostAB,71.6
letter,weka.MultiBoostAB,746.92
letter,weka.MultiBoostAB,96.83
letter,weka.MultiBoostAB,993.3
letter,weka.MultiBoostAB,75.49
letter,weka.MultiBoostAB,769.31
letter,weka.MultiBoostAB,76.57
letter,weka.MultiBoostAB,772.37
letter,weka.MultiBoostAB,71.17
letter,weka.MultiBoostAB,719.78
letter,weka.MultiBoostAB,97.03
letter,weka.MultiBoostAB,975.22
letter,weka.MultiBoostAB,90
letter,weka.MultiBoostAB,923.8
letter,weka.MultiBoostAB,75.77
letter,weka.MultiBoostAB,732.47
letter,weka.MultiBoostAB,850.07
letter,weka.MultiBoostAB,8060.9
letter,weka.MultiBoostAB,961.96
letter,weka.MultiBoostAB,10660.1
letter,weka.MultiBoostAB,1070.76
letter,weka.MultiBoostAB,11536.1
letter,weka.MultiBoostAB,950.31
letter,weka.MultiBoostAB,9694.68
letter,weka.MultiBoostAB,979.95
letter,weka.MultiBoostAB,9347.2
letter,weka.MultiBoostAB,1215.64
letter,weka.MultiBoostAB,11276.2
letter,weka.MultiBoostAB,986.57
letter,weka.MultiBoostAB,9380.41
letter,weka.MultiBoostAB,1025.75
letter,weka.MultiBoostAB,9650.87
letter,weka.MultiBoostAB,1209.64
letter,weka.MultiBoostAB,12484
letter,weka.MultiBoostAB,1274.1
letter,weka.MultiBoostAB,12049.8
letter,weka.MultiBoostAB,1008.13
letter,weka.MultiBoostAB,9518.61
letter,weka.MultiBoostAB,1435.26
letter,weka.MultiBoostAB,12967.6
letter,weka.MultiBoostAB,924.91
letter,weka.MultiBoostAB,9638
letter,weka.MultiBoostAB,1318.81
letter,weka.MultiBoostAB,12446.7
letter,weka.MultiBoostAB,913.35
letter,weka.MultiBoostAB,9349.25
letter,weka.MultiBoostAB,1120.09
letter,weka.MultiBoostAB,10984.1
letter,weka.MultiBoostAB,1014.08
letter,weka.MultiBoostAB,10647.9
letter,weka.MultiBoostAB,908.56
letter,weka.MultiBoostAB,9441.3
letter,weka.MultiBoostAB,998.79
letter,weka.MultiBoostAB,10784.6
letter,weka.MultiBoostAB,919.72
letter,weka.MultiBoostAB,8915.33
letter,weka.MultiBoostAB,3106.44
letter,weka.MultiBoostAB,54375.4
letter,weka.MultiBoostAB,5026.14
letter,weka.MultiBoostAB,80898.1
letter,weka.MultiBoostAB,4744.54
letter,weka.MultiBoostAB,84387.5
letter,weka.MultiBoostAB,3288.45
letter,weka.MultiBoostAB,60822.3
letter,weka.MultiBoostAB,4723.34
letter,weka.MultiBoostAB,66881.4
letter,weka.MultiBoostAB,4123.95
letter,weka.MultiBoostAB,67909.5
letter,weka.MultiBoostAB,4343.2
letter,weka.MultiBoostAB,80531.6
letter,weka.MultiBoostAB,3064.57
letter,weka.MultiBoostAB,56067.6
letter,weka.MultiBoostAB,4139.97
letter,weka.MultiBoostAB,58221.6
letter,weka.MultiBoostAB,3958.1
letter,weka.MultiBoostAB,66303.8
letter,weka.MultiBoostAB,4183.31
letter,weka.MultiBoostAB,56737.3
letter,weka.MultiBoostAB,4284.05
letter,weka.MultiBoostAB,79557
letter,weka.MultiBoostAB,5013.23
letter,weka.MultiBoostAB,71578.4
letter,weka.MultiBoostAB,4334.35
letter,weka.MultiBoostAB,68235.1
letter,weka.MultiBoostAB,4517.19
letter,weka.MultiBoostAB,83549.8
letter,weka.MultiBoostAB,3839.84
letter,weka.MultiBoostAB,67866.9
letter,weka.MultiBoostAB,3927.03
letter,weka.MultiBoostAB,64349.6
letter,weka.MultiBoostAB,3843.48
letter,weka.MultiBoostAB,76220.1
letter,weka.MultiBoostAB,4300.31
letter,weka.MultiBoostAB,59663.7
letter,weka.MultiBoostAB,84.12
letter,weka.MultiBoostAB,1006.56
letter,weka.MultiBoostAB,77.44
letter,weka.MultiBoostAB,975.71
letter,weka.MultiBoostAB,80.03
letter,weka.MultiBoostAB,992.88
letter,weka.MultiBoostAB,76.58
letter,weka.MultiBoostAB,922.12
letter,weka.MultiBoostAB,78.07
letter,weka.MultiBoostAB,949.11
letter,weka.MultiBoostAB,75.26
letter,weka.MultiBoostAB,920.3
letter,weka.MultiBoostAB,77.63
letter,weka.MultiBoostAB,935.73
letter,weka.MultiBoostAB,79.5
letter,weka.MultiBoostAB,1041.86
letter,weka.MultiBoostAB,98.24
letter,weka.MultiBoostAB,1181.83
letter,weka.MultiBoostAB,81.58
letter,weka.MultiBoostAB,987.54
letter,weka.MultiBoostAB,76.5
letter,weka.MultiBoostAB,926.99
letter,weka.MultiBoostAB,79.04
letter,weka.MultiBoostAB,952.38
letter,weka.MultiBoostAB,88.22
letter,weka.MultiBoostAB,1033.2
letter,weka.MultiBoostAB,82.29
letter,weka.MultiBoostAB,979.31
letter,weka.MultiBoostAB,77.06
letter,weka.MultiBoostAB,934.8
letter,weka.MultiBoostAB,73.92
letter,weka.MultiBoostAB,968.91
letter,weka.MultiBoostAB,77.64
letter,weka.MultiBoostAB,942.21
letter,weka.MultiBoostAB,83.69
letter,weka.MultiBoostAB,1009.83
letter,weka.MultiBoostAB,86.84
letter,weka.MultiBoostAB,1073.93
letter,weka.MultiBoostAB,76.97
letter,weka.MultiBoostAB,932.29
letter,weka.MultiBoostAB,99.46
letter,weka.MultiBoostAB,1220.44
letter,weka.MultiBoostAB,87.03
letter,weka.MultiBoostAB,1026.07
letter,weka.MultiBoostAB,72.72
letter,weka.MultiBoostAB,970.79
letter,weka.MultiBoostAB,75.42
letter,weka.MultiBoostAB,910.27
letter,weka.MultiBoostAB,72.77
letter,weka.MultiBoostAB,887.16
letter,weka.MultiBoostAB,74.8
letter,weka.MultiBoostAB,906.32
letter,weka.MultiBoostAB,77.52
letter,weka.MultiBoostAB,1007.09
letter,weka.MultiBoostAB,80.41
letter,weka.MultiBoostAB,1043.91
letter,weka.MultiBoostAB,79.73
letter,weka.MultiBoostAB,980.75
letter,weka.MultiBoostAB,101.69
letter,weka.MultiBoostAB,1244.51
letter,weka.MultiBoostAB,76.56
letter,weka.MultiBoostAB,930.51
letter,weka.MultiBoostAB,88.83
letter,weka.MultiBoostAB,1039.6
letter,weka.MultiBoostAB,78.9
letter,weka.MultiBoostAB,959.21
letter,weka.MultiBoostAB,82.34
letter,weka.MultiBoostAB,1079.08
letter,weka.MultiBoostAB,90.63
letter,weka.MultiBoostAB,946.21
letter,weka.MultiBoostAB,83.12
letter,weka.MultiBoostAB,962.78
letter,weka.MultiBoostAB,76.71
letter,weka.MultiBoostAB,1020.5
letter,weka.MultiBoostAB,79.34
letter,weka.MultiBoostAB,1001.57
letter,weka.MultiBoostAB,75.63
letter,weka.MultiBoostAB,926.56
letter,weka.MultiBoostAB,0.83
letter,weka.MultiBoostAB,9.48
letter,weka.MultiBoostAB,0.59
letter,weka.MultiBoostAB,9.06
letter,weka.MultiBoostAB,0.7
letter,weka.MultiBoostAB,9.23
letter,weka.MultiBoostAB,0.67
letter,weka.MultiBoostAB,9.87
letter,weka.MultiBoostAB,0.62
letter,weka.MultiBoostAB,8.79
letter,weka.MultiBoostAB,0.86
letter,weka.MultiBoostAB,11.33
letter,weka.MultiBoostAB,0.59
letter,weka.MultiBoostAB,8.88
letter,weka.MultiBoostAB,0.61
letter,weka.MultiBoostAB,8.81
letter,weka.MultiBoostAB,0.64
letter,weka.MultiBoostAB,9.16
letter,weka.MultiBoostAB,0.91
letter,weka.MultiBoostAB,11.72
letter,weka.MultiBoostAB,0.73
letter,weka.MultiBoostAB,9.54
letter,weka.MultiBoostAB,0.59
letter,weka.MultiBoostAB,9.03
letter,weka.MultiBoostAB,0.64
letter,weka.MultiBoostAB,9.77
letter,weka.MultiBoostAB,0.63
letter,weka.MultiBoostAB,9.07
letter,weka.MultiBoostAB,0.61
letter,weka.MultiBoostAB,9.23
letter,weka.MultiBoostAB,0.64
letter,weka.MultiBoostAB,9.25
letter,weka.MultiBoostAB,1.1
letter,weka.MultiBoostAB,14.25
letter,weka.MultiBoostAB,0.72
letter,weka.MultiBoostAB,9.82
letter,weka.MultiBoostAB,0.65
letter,weka.MultiBoostAB,9.34
letter,weka.MultiBoostAB,0.75
letter,weka.MultiBoostAB,9.38
letter,weka.MultiBoostAB,15.72
letter,weka.MultiBoostAB,148.3
letter,weka.MultiBoostAB,15.79
letter,weka.MultiBoostAB,149.33
letter,weka.MultiBoostAB,16.58
letter,weka.MultiBoostAB,143.85
letter,weka.MultiBoostAB,19.68
letter,weka.MultiBoostAB,176.68
letter,weka.MultiBoostAB,15.38
letter,weka.MultiBoostAB,142.9
letter,weka.MultiBoostAB,14.83
letter,weka.MultiBoostAB,135.9
letter,weka.MultiBoostAB,14.39
letter,weka.MultiBoostAB,132.99
letter,weka.MultiBoostAB,13.46
letter,weka.MultiBoostAB,124.69
letter,weka.MultiBoostAB,13.07
letter,weka.MultiBoostAB,130.54
letter,weka.MultiBoostAB,13.16
letter,weka.MultiBoostAB,123.24
letter,weka.MultiBoostAB,14.57
letter,weka.MultiBoostAB,144.75
letter,weka.MultiBoostAB,14.93
letter,weka.MultiBoostAB,146.1
letter,weka.MultiBoostAB,15.15
letter,weka.MultiBoostAB,140.06
letter,weka.MultiBoostAB,14.39
letter,weka.MultiBoostAB,147.57
letter,weka.MultiBoostAB,13.1
letter,weka.MultiBoostAB,123.89
letter,weka.MultiBoostAB,15.58
letter,weka.MultiBoostAB,146.02
letter,weka.MultiBoostAB,14.25
letter,weka.MultiBoostAB,133.54
letter,weka.MultiBoostAB,14.05
letter,weka.MultiBoostAB,131.4
letter,weka.MultiBoostAB,14.73
letter,weka.MultiBoostAB,142.49
letter,weka.MultiBoostAB,612.09
letter,weka.MultiBoostAB,7503.41
letter,weka.MultiBoostAB,473.08
letter,weka.MultiBoostAB,6114.78
letter,weka.MultiBoostAB,591.68
letter,weka.MultiBoostAB,7160.23
letter,weka.MultiBoostAB,528.7
letter,weka.MultiBoostAB,6303.46
letter,weka.MultiBoostAB,633.36
letter,weka.MultiBoostAB,7549.17
letter,weka.MultiBoostAB,600.28
letter,weka.MultiBoostAB,7265.82
letter,weka.MultiBoostAB,623.71
letter,weka.MultiBoostAB,7278.12
letter,weka.MultiBoostAB,618.44
letter,weka.MultiBoostAB,7440.95
letter,weka.MultiBoostAB,595.51
letter,weka.MultiBoostAB,7207.78
letter,weka.MultiBoostAB,581.9
letter,weka.MultiBoostAB,7187.63
letter,weka.MultiBoostAB,570.5
letter,weka.MultiBoostAB,6903.78
letter,weka.MultiBoostAB,594.64
letter,weka.MultiBoostAB,7130.41
letter,weka.MultiBoostAB,379.71
letter,weka.MultiBoostAB,4525.74
letter,weka.MultiBoostAB,627.83
letter,weka.MultiBoostAB,7420.15
letter,weka.MultiBoostAB,611.29
letter,weka.MultiBoostAB,7428.44
letter,weka.MultiBoostAB,585.86
letter,weka.MultiBoostAB,7196.33
letter,weka.MultiBoostAB,573.96
letter,weka.MultiBoostAB,6879.4
letter,weka.MultiBoostAB,660.02
letter,weka.MultiBoostAB,7985.15
letter,weka.MultiBoostAB,28.31
letter,weka.MultiBoostAB,294.5
letter,weka.MultiBoostAB,22.08
letter,weka.MultiBoostAB,251.36
letter,weka.MultiBoostAB,23.4
letter,weka.MultiBoostAB,247.97
letter,weka.MultiBoostAB,25.21
letter,weka.MultiBoostAB,277.19
letter,weka.MultiBoostAB,23.75
letter,weka.MultiBoostAB,275.31
letter,weka.MultiBoostAB,24.36
letter,weka.MultiBoostAB,272.85
letter,weka.MultiBoostAB,24.06
letter,weka.MultiBoostAB,280.03
letter,weka.MultiBoostAB,25.68
letter,weka.MultiBoostAB,279.4
letter,weka.MultiBoostAB,28.19
letter,weka.MultiBoostAB,309.19
letter,weka.MultiBoostAB,26.82
letter,weka.MultiBoostAB,299.22
letter,weka.MultiBoostAB,27.67
letter,weka.MultiBoostAB,310.82
letter,weka.MultiBoostAB,26.23
letter,weka.MultiBoostAB,278.07
letter,weka.MultiBoostAB,26.61
letter,weka.MultiBoostAB,294.52
letter,weka.MultiBoostAB,26.27
letter,weka.MultiBoostAB,291.51
letter,weka.MultiBoostAB,27.82
letter,weka.MultiBoostAB,298.02
letter,weka.MultiBoostAB,34.29
letter,weka.MultiBoostAB,367.56
letter,weka.MultiBoostAB,26.47
letter,weka.MultiBoostAB,309.51
letter,weka.MultiBoostAB,23.78
letter,weka.MultiBoostAB,248.89
letter,weka.MultiBoostAB,26.13
letter,weka.MultiBoostAB,291.28
letter,weka.MultiBoostAB,4984.83
letter,weka.MultiBoostAB,55539.1
letter,weka.MultiBoostAB,7299.34
letter,weka.MultiBoostAB,78905.5
letter,weka.MultiBoostAB,8932.26
letter,weka.MultiBoostAB,86116.8
letter,weka.MultiBoostAB,7090.52
letter,weka.MultiBoostAB,81891
letter,weka.MultiBoostAB,7979.77
letter,weka.MultiBoostAB,83103.1
letter,weka.MultiBoostAB,7849.65
letter,weka.MultiBoostAB,85648.5
letter,weka.MultiBoostAB,7062.99
letter,weka.MultiBoostAB,78179.6
letter,weka.MultiBoostAB,6736.46
letter,weka.MultiBoostAB,73231.2
letter,weka.MultiBoostAB,6918.32
letter,weka.MultiBoostAB,74813.6
letter,weka.MultiBoostAB,7479.04
letter,weka.MultiBoostAB,85599.8
letter,weka.MultiBoostAB,4929.23
letter,weka.MultiBoostAB,51333.4
letter,weka.MultiBoostAB,7108.14
letter,weka.MultiBoostAB,74748.1
letter,weka.MultiBoostAB,7685.35
letter,weka.MultiBoostAB,81665.1
letter,weka.MultiBoostAB,1.16
letter,weka.MultiBoostAB,8.8
letter,weka.MultiBoostAB,1.32
letter,weka.MultiBoostAB,9.91
letter,weka.MultiBoostAB,1.08
letter,weka.MultiBoostAB,8.74
letter,weka.MultiBoostAB,1.18
letter,weka.MultiBoostAB,9.81
letter,weka.MultiBoostAB,1.06
letter,weka.MultiBoostAB,8.48
letter,weka.MultiBoostAB,1.06
letter,weka.MultiBoostAB,8.49
letter,weka.MultiBoostAB,1.07
letter,weka.MultiBoostAB,8.59
letter,weka.MultiBoostAB,1.34
letter,weka.MultiBoostAB,10.34
letter,weka.MultiBoostAB,1.08
letter,weka.MultiBoostAB,8.42
letter,weka.MultiBoostAB,2.37
letter,weka.MultiBoostAB,14.32
letter,weka.MultiBoostAB,1.19
letter,weka.MultiBoostAB,8.81
letter,weka.MultiBoostAB,1.28
letter,weka.MultiBoostAB,9.14
letter,weka.MultiBoostAB,1.25
letter,weka.MultiBoostAB,8.97
letter,weka.MultiBoostAB,1.11
letter,weka.MultiBoostAB,9.04
letter,weka.MultiBoostAB,1.36
letter,weka.MultiBoostAB,9.52
letter,weka.MultiBoostAB,0.97
letter,weka.MultiBoostAB,7.51
letter,weka.MultiBoostAB,1.08
letter,weka.MultiBoostAB,8.44
letter,weka.MultiBoostAB,1.31
letter,weka.MultiBoostAB,10.07
letter,weka.MultiBoostAB,1.29
letter,weka.MultiBoostAB,9.8
letter,weka.MultiBoostAB,1.14
letter,weka.MultiBoostAB,9.03
letter,weka.MultiBoostAB,26.43
letter,weka.MultiBoostAB,282.03
letter,weka.MultiBoostAB,17.72
letter,weka.MultiBoostAB,293.39
letter,weka.MultiBoostAB,27.07
letter,weka.MultiBoostAB,286.31
letter,weka.MultiBoostAB,29.83
letter,weka.MultiBoostAB,324.81
letter,weka.MultiBoostAB,24.14
letter,weka.MultiBoostAB,306.26
letter,weka.MultiBoostAB,26.92
letter,weka.MultiBoostAB,280.58
letter,weka.MultiBoostAB,24.41
letter,weka.MultiBoostAB,288.49
letter,weka.MultiBoostAB,27.61
letter,weka.MultiBoostAB,293.36
letter,weka.MultiBoostAB,17.66
letter,weka.MultiBoostAB,297.61
letter,weka.MultiBoostAB,26.97
letter,weka.MultiBoostAB,312.7
letter,weka.MultiBoostAB,26.87
letter,weka.MultiBoostAB,284.82
letter,weka.MultiBoostAB,24.96
letter,weka.MultiBoostAB,259.07
letter,weka.MultiBoostAB,26.87
letter,weka.MultiBoostAB,277.02
letter,weka.MultiBoostAB,26.09
letter,weka.MultiBoostAB,287.75
letter,weka.MultiBoostAB,25.93
letter,weka.MultiBoostAB,279.95
letter,weka.MultiBoostAB,30.48
letter,weka.MultiBoostAB,321.16
letter,weka.MultiBoostAB,15.54
letter,weka.MultiBoostAB,269.2
letter,weka.MultiBoostAB,28.95
letter,weka.MultiBoostAB,319.7
letter,weka.MultiBoostAB,26.19
letter,weka.MultiBoostAB,276.05
letter,weka.MultiBoostAB,15.12
